链接,标题,日期,来源,精选日期,异常信息,记录时间
https://www.ableton.com/en/blog/introducing-extensions-sdk,Introducing Extensions SDK: An experimental playground inside Live,20260608,,20260608,未提取来源信息,2026-06-10 14:59:04
https://mozartai.com/app/home,Mozart AI - AI Song Generator & Music Maker,20260608,,20260608,未提取来源信息,2026-06-10 14:59:04
https://magenta.withgoogle.com/mrt2,Magenta RealTime 2 (Apps & Plugins),20260608,,20260608,未提取来源信息,2026-06-10 14:59:04
https://discord.com/channels/1389715564410441831/1390054759762890782/1511745298953666793,Discord,20260608,,20260608,未提取来源信息,2026-06-10 14:59:04
https://www.aiking.dev,KimYx · 游戏制作人 × AIGC 探索者 | 个人主页,20260608,,20260608,未提取来源信息,2026-06-10 14:59:04
https://youmind.com/skills/g2tYvZbnZnQDfR,Best Blog Posts on Twitter - YouMind Skill,20260608,,20260608,未提取来源信息,2026-06-10 14:59:04
https://www.anthropic.com/glasswing,（Project Glasswing）,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://www.anthropic.com/news/glasswing-initial-update,（Initial update）,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://www.anthropic.com/news/expanding-project-glasswing,（Expanding Project Glasswing）,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://www.anthropic.com/news/claude-fable-5-mythos-5,Claude Fable 5 and Claude Mythos 5 \ Anthropic,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://platform.claude.com/docs/en/about-claude/models/introducing-claude-fable-5-and-claude-mythos-5,Introducing Claude Fable 5 and Claude Mythos 5 - Claude API Docs,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://www.axios.com/2026/06/09/anthropic-mythos-class-safeguards,Just a moment...,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://news.ycombinator.com/item?id=47679121,Project Glasswing: Securing critical software for the AI era | Hacker News,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://blog.mozilla.org/en/privacy-security/ai-security-zero-day-vulnerabilities,The zero-days are numbered,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://www.aisi.gov.uk/blog/our-evaluation-of-claude-mythos-previews-cyber-capabilities,Our evaluation of Claude Mythos Preview’s cyber capabilities | AISI Work,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://xbow.com/blog/mythos-offensive-security-xbow-evaluation,XBOW - Mythos for Offensive Security: XBOW's Evaluation,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://claude.com/product/claude-security,Claude Security | Claude by Anthropic,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://platform.claude.com/docs/en/about-claude/models/overview,Models overview - Claude API Docs,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
http://floatboat.ai/zh/timeshop,Timeshop,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://addyosmani.com/blog/agent-harness-engineering,AddyOsmani.com - Agent Harness Engineering,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://addyosmani.com/blog/factory-model,AddyOsmani.com - The Factory Model: How Coding Agents Changed Software Engineering,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://addyosmani.com/blog/long-running-agents,AddyOsmani.com - Long-running Agents,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://addyosmani.com/blog/orchestration-tax,AddyOsmani.com - The Orchestration Tax,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://addyosmani.com/blog/agent-skills,AddyOsmani.com - Agent Skills,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://addyosmani.com/blog/intent-debt,AddyOsmani.com - The Intent Debt,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://addyosmani.com/blog/code-agent-orchestra,AddyOsmani.com - The Code Agent Orchestra - what makes multi-agent coding work,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://addyosmani.com/blog/adversarial-code-review,Page not found,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
https://addyosmani.com/blog/code-review-ai,AddyOsmani.com - AI writes code faster. Your job is still to prove it works.,20260609,,20260609,未提取来源信息,2026-06-10 14:59:04
