链接,标题,日期,星期,来源,精选日期,异常信息
https://waytoagi.feishu.cn/wiki/GpVwwsKqCifrBZkkf01cOo0Fn1d,Codex火了之后，我们办了一场90分钟造物局,20260606,周六,飞书-通往AGI之路,20260606,
https://fund-ai.top,场外基金估值工具,20260606,\,,20260606,未提取来源信息
https://github.com/qihangyangzai/codex-wechat-auto-agent,GitHub - qihangyangzai/codex-wechat-auto-agent: Sanitized Codex WeChat Official Account image-text publishing automation case study · GitHub,20260606,\,Web-GitHub,20260606,
http://hexmahjong.fun,（http://hexmahjong.fun/）,20260606,\,,20260606,未提取来源信息
https://github.com/hanjin714/hexmahjong.fun,GitHub - hanjin714/hexmahjong.fun: HexMahjong · GitHub,20260606,\,Web-GitHub,20260606,
https://ai-daily-pulse-orpin.vercel.app,AI Daily Pulse｜AI大佬动态速览,20260606,\,,20260606,未提取来源信息
https://suansu-room.netlify.app,suansu的房间,20260606,\,,20260606,未提取来源信息
https://github.com/Gtato-ai/skill-visualizer,GitHub - Gtato-ai/skill-visualizer: 把任意 Skill 文件夹生成面向初学者的中文「学习导览」单页 HTML：用途 / 文件结构 / 运行流程 / 核心文件 / 大师视角 / 学习路线 6 个模块。 · GitHub,20260606,\,Web-GitHub,20260606,
https://sayit.cc,实时语音把表达变成内容,20260606,\,,20260606,未提取来源信息
https://mp.weixin.qq.com/s/KVVP7olLricdrWIKlOpItg,这个热门玩法我研究透了：在图上画一条线，AI就能生成电影级可控镜头,20260606,周六,微信-小歪的AI工具箱,20260606,
https://waytoagi.feishu.cn/wiki/Fu3Cw1WS7iyAmkkqFprcjDiWnof,这个热门玩法我研究透了：在图上画一条线，AI就能生成电影级可控镜头,20260606,周六,飞书-通往AGI之路,20260606,
https://mp.weixin.qq.com/s/PVYS-NJ0olZn-LY1Sd2GwQ,别拍脑袋定目标了，分享一些出海增长的正确姿势,20260606,周六,微信-写增长的子木,20260606,
https://waytoagi.feishu.cn/wiki/TCGRwrz5IikcT1kjtVMco7wOnTg,别拍脑袋定目标了，分享一些出海增长的正确姿势,20260606,周六,飞书-通往AGI之路,20260606,
https://mp.weixin.qq.com/s?__biz=MzkwMTM5OTcxMQ==&mid=2247484733&idx=1&sn=97ce3329e656d2ec35d45d7fc3d20ef1,AI 工具站的三个真问题：选品、怎么做、谁会付钱,20260529,周五,微信-写增长的子木,20260606,
https://mp.weixin.qq.com/s?__biz=MzkwMTM5OTcxMQ==&mid=2247484727&idx=1&sn=98ac6959ccd27c88c012100b43227d7b,出海：ChatGPT 和我的一些碎碎念,20260524,周日,微信-写增长的子木,20260606,
https://mp.weixin.qq.com/s/LrMi2ZXX2DLPNqIwPCXdaQ,设计师花90%时间在对齐像素？这个开源工具想终结这件事,20260606,周六,微信-AI不插电,20260606,
https://waytoagi.feishu.cn/wiki/X0JiwUt2tiJW9ukPL89cIacDnNd,设计师花90%时间在对齐像素？这个开源工具想终结这件事,20260606,周六,飞书-通往AGI之路,20260606,
https://waytoagi.feishu.cn/wiki/ECFnwSgtpiXdANkYf95c2bienNc,智能纪要：06-06 | 未来硅世界 Vol.017：带你深度拆解Open Design\n\n🎤 特邀嘉宾\n-Tom：Open Design创始人\n-主持团：向阳乔木、姚金刚、尼克西、元子\nWaytoAGI晚8点共学 2026年6月6日,20260606,周六,飞书-通往AGI之路,20260606,
https://github.com/nexu-io/open-design,（https://github.com/nexu-io/open-design）,20260606,\,Web-GitHub,20260606,"通用解析失败: HTTPSConnectionPool(host='github.com', port=443): Read timed out. (read timeout=10)"
https://github.com/nexu-io/open-design/blob/main/craft/anti-ai-slop.md,Rate limit · GitHub,20260606,\,Web-GitHub,20260606,
https://open-design.ai,Open Design — Official open-source Claude Design alternative,20260606,\,,20260606,未提取来源信息
https://powerformer.feishu.cn/wiki/E3gYwEe6Aiv7ihkGQvLcCpyKnKh,Open Design 招聘 JD 与人才吸引材料,20260602,周二,飞书OT分享,20260606,
https://mp.weixin.qq.com/s/Jj0UdDUW4J8ZBhm9ZWa4ug,Vol.01 大厂裸辞，0融资做出900万AI社区,20260606,周六,微信-APL-X Link科创对话,20260606,
https://waytoagi.feishu.cn/wiki/M0TvwDcwyi3wm1krAxIcoKUbnoe,Vol.01 大厂裸辞，0融资做出900万AI社区,20260606,周六,飞书-通往AGI之路,20260606,
https://waytoagi.feishu.cn/wiki/IvOBwVEvPiUlXlksdzecf6iOnVc,一场活动结束之后，聚光灯应该打在哪里？ ,20260606,周六,飞书-通往AGI之路,20260606,
https://mp.weixin.qq.com/s/jHD0I8xMco744AcDsLm-yA,Anthropic设计总监：为何您的整个团队都应该使用AI Agents协同工作丨Product School,20260606,周六,微信-晚点再听LaterCast,20260606,
https://waytoagi.feishu.cn/wiki/Qghzw5tvsiGE1hkorq8cKx7znpb,Anthropic设计总监：为何您的整个团队都应该使用AI Agents协同工作丨Product School,20260606,周六,飞书-通往AGI之路,20260606,
https://www.youtube.com/watch?v=V8y3K0fLSKg,Anthropic Head of Design on Why Your Whole Team Should Be Managing Agents | Meaghan Choi | E298 - YouTube,20260603,周三,Web-Youtube,20260606,
