链接,标题,日期,星期,来源,精选日期,异常信息
https://waytoagi.feishu.cn/wiki/M7hlwEzB9itnA0k8bGcca1l9nZc,5.4-5.10｜本周 AI 论文精选,20260510,周日,飞书-通往AGI之路,20260510,
https://x.com/dair_ai/status/2053495521243799717,JavaScript is not available.,20260510,\,Web-X,20260510,
https://arxiv.org/abs/2605.02396,HeavySkill: Heavy Thinking as the Inner Skill in Agentic Harness,20260504,周一,Web-arxiv,20260510,
https://x.com/omarsar0/status/2051678102934454330,JavaScript is not available.,20260510,\,Web-X,20260510,
https://arxiv.org/abs/2512.04388,Learning to Orchestrate Agents in Natural Language with the Conductor,20260506,周三,Web-arxiv,20260510,
https://x.com/omarsar0/status/2051306659021242635,JavaScript is not available.,20260510,\,Web-X,20260510,
https://arxiv.org/abs/2601.21343,Self-Improving Pretraining: using post-trained models to pretrain better models,20260405,周日,Web-arxiv,20260510,
https://x.com/omarsar0/status/2050213732970848664,JavaScript is not available.,20260510,\,Web-X,20260510,
https://arxiv.org/abs/2604.25067,Frontier Coding Agents Can Now Implement an AlphaZero Self-Play Machine Learning Pipeline For Connect Four That Performs Comparably to an External Solver,20260429,周三,Web-arxiv,20260510,
https://x.com/omarsar0/status/2050693576250753233,JavaScript is not available.,20260510,\,Web-X,20260510,
https://arxiv.org/abs/2605.03310,Coordination as an Architectural Layer for LLM-Based Multi-Agent Systems,20260505,周二,Web-arxiv,20260510,
https://x.com/dair_ai/status/2052429021833818458,JavaScript is not available.,20260510,\,Web-X,20260510,
https://arxiv.org/abs/2605.02572,On Training Large Language Models for Long-Horizon Tasks: An Empirical Study of Horizon Length,20260504,周一,Web-arxiv,20260510,
https://x.com/dair_ai/status/2051679862788878354,JavaScript is not available.,20260510,\,Web-X,20260510,
https://arxiv.org/abs/2604.28181,Synthetic Computers at Scale for Long-Horizon Productivity Simulation,20260430,周四,Web-arxiv,20260510,
https://x.com/dair_ai/status/2050263752147456238,JavaScript is not available.,20260510,\,Web-X,20260510,
https://arxiv.org/abs/2604.27707,"Contextual Agentic Memory is a Memo, Not True Memory",20260430,周四,Web-arxiv,20260510,
https://x.com/dair_ai/status/2050694339165335754,JavaScript is not available.,20260510,\,Web-X,20260510,
https://arxiv.org/abs/2605.03808,Agentic-imodels: Evolving agentic interpretability tools via autoresearch,20260505,周二,Web-arxiv,20260510,
https://x.com/dair_ai/status/2052125514266190286,JavaScript is not available.,20260510,\,Web-X,20260510,
https://arxiv.org/abs/2605.00424,Skills as Verifiable Artifacts: A Trust Schema and a Biconditional Correctness Criterion for Human-in-the-Loop Agent Runtimes,20260501,周五,Web-arxiv,20260510,
https://x.com/omarsar0/status/2051772437520622035,JavaScript is not available.,20260510,\,Web-X,20260510,
https://waytoagi.feishu.cn/wiki/GFVLwewPJimwW3kmOE6cW5v7nyc,2026 年 LLM 工程路线图（附免费开源的学习资源）,20260510,周日,飞书-通往AGI之路,20260510,
https://x.com/_avichawla/status/2053049489963811135,JavaScript is not available.,20260510,\,Web-X,20260510,
https://x.com/_avichawla/status/2047941215648444771,JavaScript is not available.,20260510,\,Web-X,20260510,
https://github.com/dair-ai/Prompt-Engineering-Guide,"GitHub - dair-ai/Prompt-Engineering-Guide: 🐙 Guides, papers, lessons, notebooks and resources for prompt engineering, context engineering, RAG, and AI Agents. · GitHub",20260510,\,Web-GitHub,20260510,
https://docs.anthropic.com/en/docs/build-with-claude/prompt-engineering/overview,Prompt engineering overview - Claude API Docs,20260510,\,,20260510,未提取来源信息
https://platform.openai.com/docs/guides/prompt-engineering,（OpenAI 的提示工程指南）,20260510,\,,20260510,未提取来源信息
https://github.com/NirDiamant/Prompt_Engineering,"GitHub - NirDiamant/Prompt_Engineering: 22 prompt engineering techniques with hands-on Jupyter Notebook tutorials, from fundamental concepts to advanced strategies for leveraging LLMs. · GitHub",20260510,\,Web-GitHub,20260510,
https://x.com/i/web/status/2027270775494082936,JavaScript is not available.,20260510,\,Web-X,20260510,
https://github.com/NirDiamant/RAG_Techniques,GitHub - NirDiamant/RAG_Techniques: This repository showcases various advanced techniques for Retrieval-Augmented Generation (RAG) systems. Each technique has a detailed notebook tutorial. · GitHub,20260510,\,Web-GitHub,20260510,
https://github.com/langchain-ai/rag-from-scratch,GitHub - langchain-ai/rag-from-scratch · GitHub,20260510,\,Web-GitHub,20260510,
https://github.com/Danielskry/Awesome-RAG,GitHub - Danielskry/Awesome-RAG: 😎 Awesome list of Retrieval-Augmented Generation (RAG) applications in Generative AI. · GitHub,20260510,\,Web-GitHub,20260510,
https://www.nvidia.com/en-us/training/instructor-led-workshops/building-rag-agents-with-llms,Course Detail | NVIDIA,20260510,\,,20260510,未提取来源信息
https://x.com/i/web/status/1966026427779961112,JavaScript is not available.,20260510,\,Web-X,20260510,
https://www.anthropic.com/engineering/effective-context-engineering-for-ai-agents,Effective context engineering for AI agents \ Anthropic,20260510,\,,20260510,未提取来源信息
https://www.promptingguide.ai/guides/context-engineering-guide,Context Engineering Guide | Prompt Engineering Guide<!-- -->,20260510,\,,20260510,未提取来源信息
https://x.com/i/web/status/2039256052643078144,JavaScript is not available.,20260510,\,Web-X,20260510,
https://x.com/i/web/status/2029212227438518406,JavaScript is not available.,20260510,\,Web-X,20260510,
https://github.com/rasbt/LLMs-from-scratch,"GitHub - rasbt/LLMs-from-scratch: Implement a ChatGPT-like LLM in PyTorch from scratch, step by step · GitHub",20260510,\,Web-GitHub,20260510,
https://huggingface.co/learn/llm-course,Introduction · Hugging Face,20260510,\,Web-Huggingface,20260510,
https://github.com/unslothai/unsloth,"GitHub - unslothai/unsloth: Unsloth Studio is a web UI for training and running open models like Gemma 4, Qwen3.6, DeepSeek, gpt-oss locally. · GitHub",20260510,\,Web-GitHub,20260510,
https://x.com/i/web/status/1984145843113619714,JavaScript is not available.,20260510,\,Web-X,20260510,
https://x.com/i/web/status/1944011860086235540,JavaScript is not available.,20260510,\,Web-X,20260510,
https://huggingface.co/learn/agents-course,Welcome to the 🤗 AI Agents Course · Hugging Face,20260510,\,Web-Huggingface,20260510,
https://www.anthropic.com/engineering/building-effective-agents,Building Effective AI Agents \ Anthropic,20260510,\,,20260510,未提取来源信息
https://github.com/jim-schwoebel/awesome_ai_agents,"GitHub - jim-schwoebel/awesome_ai_agents: 🤖 A comprehensive list of 1,500+ resources and tools related to AI agents. · GitHub",20260510,\,Web-GitHub,20260510,
https://github.com/NirDiamant/agents-towards-production,"GitHub - NirDiamant/agents-towards-production: End-to-end, code-first tutorials for building production-grade GenAI agents. From prototype to enterprise deployment. · GitHub",20260510,\,Web-GitHub,20260510,
