链接,标题,日期,来源,精选日期,异常信息,记录时间
https://www.anthropic.com/engineering/demystifying-evals-for-ai-agents,Demystifying evals for AI agents \ Anthropic,20260616,,20260616,未提取来源信息,2026-06-18 00:47:48
https://www.anthropic.com/engineering/evaluating-ai-agents,Not Found \ Anthropic,20260616,,20260616,未提取来源信息,2026-06-18 00:47:48
https://developers.openai.com/blog/eval-skills,Testing Agent Skills Systematically with Evals | OpenAI Developers,20260616,,20260616,未提取来源信息,2026-06-18 00:47:48
https://generativeprogrammer.com/p/20-agent-skills-repos-and-marketplaces,"20+ Agent Skills, Repos, and Marketplaces Worth Bookmarking",20260616,,20260616,未提取来源信息,2026-06-18 00:47:48
https://www.anthropic.com/engineering/equipping-agents-for-the-real-world-with-agent-skills,Equipping agents for the real world with Agent Skills \ Anthropic,20260616,,20260616,未提取来源信息,2026-06-18 00:47:48
https://code.claude.com/docs/en/skills,Extend Claude with skills - Claude Code Docs,20260616,,20260616,未提取来源信息,2026-06-18 00:47:48
https://help.openai.com/en/articles/20001066-skills-in-chatgpt,（ChatGPT 里的 Skills）,20260616,,20260616,未提取来源信息,2026-06-18 00:47:48
https://developers.openai.com/codex/skills,Agent Skills – Codex | OpenAI Developers,20260616,,20260616,未提取来源信息,2026-06-18 00:47:48
https://skillsmp.com,Agent Skills Marketplace | SkillsMP,20260616,,20260616,未提取来源信息,2026-06-18 00:47:48
https://smithery.ai,Smithery - Connect agents to services in minutes,20260616,,20260616,未提取来源信息,2026-06-18 00:47:48
https://www.agensi.io,AI Agent Skill Marketplace | Agensi,20260616,,20260616,未提取来源信息,2026-06-18 00:47:48
http://oz.dev,Oz Cloud Agent Platform: Every agent at your command | Warp,20260617,,20260617,未提取来源信息,2026-06-18 00:47:48
https://oz.dev,Oz Cloud Agent Platform: Every agent at your command | Warp,20260617,,20260617,未提取来源信息,2026-06-18 00:47:48
