链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
https://t.zsxq.com/u55Od,重要_团员分享_一个 AI 产品经理对工作方式的重新理解_@岩风_20260407,20260407,周二,星球-AI产品经理大本营,PA-周++,260411周,
https://t.zsxq.com/vj4do,近期接触到的6个AI认知点_20260409,20260409,周四,星球-AI产品经理大本营,PA-周++,260411周,
https://mp.weixin.qq.com/s/ZfrJLqL98pf8fSHZCOVYYQ,BotLearn创始人李可佳：不要问龙虾能为你做什么，要问你能为龙虾做什么｜甲子光年,20260403,周五,微信-甲子光年,PA-日周++,260411周,
https://mp.weixin.qq.com/s/PeHms1wMcgQvrBAcsjyb0Q,Botlearn 李可佳：别自学了，送你的 Agent 去读书吧,20260408,周三,微信-AI炼金术,PA-日周++,260411周,
https://mp.weixin.qq.com/s/Mik-lifZxKRWEXRtoq714w,Google前高管：如何在下一阶段AI（2026-2027）到来之前做好定位 | Silicon Valley Girl,20260403,周五,微信-晚点再听LaterCast,PA-日周++,260411周,
https://mp.weixin.qq.com/s/txgCEG1cje2QZIyl1ujQWQ,我的 AI 逆潮流：摩擦摩擦是魔鬼的步伐,20260407,周二,微信-产品犬舍,PB-普,260411周,
https://mp.weixin.qq.com/s/4ZqVLMW0WHUDsEkmvcvBFg,AI 商业转型手册（上）,20260410,周五,微信-AI炼金术,PB-普,260411周,
https://mp.weixin.qq.com/s/YhhtAf_2CFhT2FHnTVJf3Q,ColaOS 橘子：投资人面前，AI 意识到了自己正在被展示,20260409,周四,微信-AI炼金术,PB-普,260411周,
https://mp.weixin.qq.com/s/K5k6lRqi9EaNyvtDNdnjoA,对话朱广翔 - 人人都能coding了，软件会消失吗？,20260408,周三,微信-数字生命卡兹克,PB-普,260411周,
https://mp.weixin.qq.com/s/ezn08yHMQln-Pv3emnWfdA,深度 | 人工智能让我们失业？不，这取决于我们自己,20170428,周五,微信-hanniman,PB-普,260411周,
https://mp.weixin.qq.com/s/fFTLtoLVdhIYtwFL1WLyfA,从傅盛的龙虾到汗青的加速主义，AIFUT大会Day1下午场总结都在这了。,20260408,周三,微信-数字生命卡兹克,PB-普,260411周,
https://mp.weixin.qq.com/s/I9UYiHXBp9LbzBWrAxhxyA,罗振宇、张鹏、王力行等齐聚一堂，AIFUT大会Day1上午场的全面总结来了。,20260408,周三,微信-数字生命卡兹克,PB-普,260411周,
https://mp.weixin.qq.com/s/TWCrkY_KH-vRuXtpZvbyUA,王智、沈今晶、方汉、郑林等等都来了，AIFUT大会Day2上午场全记录。,20260409,周四,微信-数字生命卡兹克,PB-普,260411周,
https://mp.weixin.qq.com/s/pieh2K_xluMrc97BesRjrA,Cherry Studio 王新铭：2 个人，Github 42k 星，代码贡献第一名是 Claude,20260403,周五,微信-AI炼金术,PB-普,260411周,
https://mp.weixin.qq.com/s/rJXDLrWTABAH3WuoTmUT8Q,AI 时代坐电梯上升……的集体幻觉,20260410,周五,微信-产品犬舍,PB-普,260411周,
https://t.zsxq.com/2FiFT,团员分享_车载语音助手到车载智能体的演进分析_@kaede_20260410,20260410,周五,星球-AI产品经理大本营,PB-普,260411周,
https://www.xiaohongshu.com/discovery/item/69d101ab000000001b023bfd?source=webshare&xhsshare=pc_web&xsec_token=ABm-S7K1r8Q3HyAUJ16lwdiw1n5rRJ9GyKukuE_SQ-LqE=&xsec_source=pc_share,（AI动画短片「再见」（2分49秒））,20260410,\,APP-小红书,PA-日周++,260411周,需要登录或无法访问
https://mp.weixin.qq.com/s/dFucx8e8flO3B-qAX3l4GQ,19岁少年用无人机放牛，拿下百万美元YC投资！证明90%的AI项目都错了,20260410,周五,微信-全球风口,PA-日周++,260411周,
https://www.xiaohongshu.com/discovery/item/69d23006000000002301e087?source=webshare&xhsshare=pc_web&xsec_token=AB5GDAu5sKaSSGWpAPTyHBHH7iPOKMEabe7_bZ-AlwOko=&xsec_source=pc_share,（AI动画短片「老人与海」（3分51秒））,20260408,\,APP-小红书,PB-普,260411周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69cbdda5000000001d01a5b8?source=webshare&xhsshare=pc_web&xsec_token=ABpyVFGWHhKHefjbjXdTKySepT2LJkUTo7MXV3sdRr-_c=&xsec_source=pc_share,（AI治愈短片「银河速递公司」（9分42秒））,20260407,\,APP-小红书,PB-普,260411周,需要登录或无法访问
https://m.okjike.com/originalPosts/69d51b717478a1d2ee07af01,海辛Hyacinth8天前受前滩邀请，我们用AI为上海国际花卉节制作了今年的宣传片。,20260407,周二,APP-即刻,PB-普,260411周,
https://mp.weixin.qq.com/s/ZjbWYVD9khqYKB-NsP0_ig,Coze 2.5 发布：成为 Agent 的网络,20260407,周二,微信-赛博禅心,PB-普,260411周,
