链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
https://etimq7i0d2.feishu.cn/docx/LrEHdJmmCo6ff0xZRP5chBktnBg,嘉宾分享_AI产品经理的作品集，重点不在展示项目，而是“输出闭环”_@张和老师_20251104,20260120,周二,飞书OT分享,PA-日周++,251108周,
https://mp.weixin.qq.com/s/lR6p9mz9PWhdJklEvYijAw,对李想的第二次3小时访谈：智慧是我们和万物的关系,20251030,周四,微信-语言即世界language is world,PA-日周++,251108周,
https://mp.weixin.qq.com/s/9TcnJiS3By46O-_0afNlgQ,AI产品经理能力模型的重点素质：人文素养和灵魂境界,20220119,周三,微信-hanniman,PR_引用,251108周,
https://mp.weixin.qq.com/s/ZHzAc5uSadp2-YwJsBZaBg,“九章智驾的文章，一直被我们当新员工的培训教材用。” “已出版。”,20251106,周四,微信-九章智驾,PA-日周++,251108周,
https://mp.weixin.qq.com/s/uaygyecHU3OjFu9rK1jr0w,直播回放来了！「成长的底层逻辑」（AI、产品经理强相关，150页PPT，1小时50分钟）,20240319,周二,微信-hanniman,PR_引用,251108周,
https://mp.weixin.qq.com/s/k9C7B43JWvXydse2pD_saQ,人工智能是终结所有泡沫的终极泡沫,20251103,周一,微信-链感AI,PA-日周++,251108周,
https://mp.weixin.qq.com/s/wbpSKTBvnATVIIzpFyaYrw,直播回放_「评测驱动」如何破解AI落地90%难题 & 产品经理转AI最佳路径 _@张和老师,20251102,周日,微信-hanniman,PB-普,251108周,
https://mp.weixin.qq.com/s/dJP2R88GG8GgYiiwiq0I3w,直播回放_产品经理学AI——如何从认知到实操，碾压面试官_@张和老师,20251103,周一,微信-hanniman,PB-普,251108周,
https://mp.weixin.qq.com/s/GXVQ3SKxMfbPChTuQHg_rg,创业竞争力公式:非共识认知 × 高质量服务(但99%的人理解错后半句) |MindCode周报,20251102,周日,微信-MindCode,PB-普,251108周,
https://mp.weixin.qq.com/s/_AIuh4SkwqQRlnEk_68d0Q,a16z 创始人：AI 没有创造力？你逗我吧。人类才有几个梵高。,20251103,周一,微信-DataFunTalk,PB-普,251108周,
https://mp.weixin.qq.com/s/cFknIeQzyh-VSi6WB-uA_Q,"AI Agent落地真相:不是AI不够聪明,而是企业没准备好",20251105,周三,微信-链感AI,PB-普,251108周,
https://mp.weixin.qq.com/s/L96SuVu2hpAonKy8EkuJpQ,张路宇：我们专门招大厂不要的人，Dify赢在组织方式上,20251107,周五,微信-和牛商业,PB-普,251108周,
https://mp.weixin.qq.com/s/YfUQoK9YB70wR-IXpoEaog,为 120 个 AI 项目做增长，矩阵魔方叶晨曦：优秀的增长团队，不能去「爱」自己的产品,20251106,周四,微信-Founder Park,PB-普,251108周,
https://mp.weixin.qq.com/s/zoo5p_akYHNJlOe06Gh-pA,"最有乐趣的体验,绝不外包给 AI",20251103,周一,微信-南瓜博士,PB-普,251108周,
https://mp.weixin.qq.com/s/qaoqXWmNXWSSz2lWaU-8pw,被 AI 毁掉的乐趣和因 AI 而得以发展的新爱好,20251102,周日,微信-南瓜博士,PB-普,251108周,
https://mp.weixin.qq.com/s/Wf-rJGrZ0Oe2-vPc_2cvrA,OpusClip 增长秘诀：如果每个阶段只让我选一件事做 | 42章经,20251102,周日,微信-42章经,PB-普,251108周,
https://mp.weixin.qq.com/s/EIhPLTmpz2OY81RNAIR1YQ,AI产品定价难：20%的重度用户，可能会让企业亏得一塌糊涂丨鲸犀百人谈Vol.42,20251031,周五,微信-雷峰网,PB-普,251108周,
https://mp.weixin.qq.com/s/I6YF4-NrrerptuErr1HNKA,3000亿涌向AI，但高盛重磅报告：还没过热！那真正泡沫是啥？,20251105,周三,微信-全球风口,PB-普,251108周,
https://mp.weixin.qq.com/s/clX6gVEFlnDpTiBUG5VUyQ,马斯克的 AI 世界，5 年后是什么样？,20251102,周日,微信-AI 深度研究员,PB-普,251108周,
https://mp.weixin.qq.com/s/-R5obqUnLbwDnWqb550EoA,马斯克最新采访：5 年后手机和APP都没了，工作也变成“想干就干”,20251103,周一,微信-硅基观察Pro,PB-普,251108周,
https://mp.weixin.qq.com/s/v9ZK3ruaX04EWJsWO8K63g,这个巨头股价暴涨却裁员1.4万！AI时代要生存，“人效”需要大于1,20251104,周二,微信-全球风口,PB-普,251108周,
http://xhslink.com/o/YVequEt0Ui,（“雷布斯”营销模拟器（ 内置DeepSeek，2分30秒））,20251107,\,APP-小红书,PA-日周++,251108周,需要登录或无法访问
https://mp.weixin.qq.com/s/jaTOj3996TzSo_kIKIQ7FQ,AI视频：“进入”儿童积木游戏,20251104,周二,微信-hanniman,PB-普,251108周,
https://mp.weixin.qq.com/s/2nvVTi50fkhxgdpp0UaANA,ima 正在取代资料架和咨询员,20251106,周四,微信-特工宇宙,PB-普,251108周,
http://xhslink.com/o/9MPvBZGQYy5,（AI视频：变色龙香吉士的烦恼（2分13秒））,20251106,\,APP-小红书,PB-普,251108周,需要登录或无法访问
http://xhslink.com/o/AdMwI2rS7GQ,（AI视频：贵州傩文化博物馆（3分49秒））,20251102,\,APP-小红书,PB-普,251108周,需要登录或无法访问
