链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
https://mp.weixin.qq.com/s/iCcY7dqD0es5fNusyHUL_w,什么是 OPC，什么是打零工，什么是个体户,20260120,周二,微信-琢磨事,PA-日周++,260124周,
https://t.zsxq.com/LlHNW,重要_现阶段，亲自学用Agent的必要性，到底在哪里？自己不直接用Agent，而是带真人团队、让成员用Agent，行不行？_20260122,20260122,周四,星球-AI产品经理大本营,PA-日周++,260124周,
https://mp.weixin.qq.com/s/s_L2EIZ8biy89X4VVmsknQ,All in AI 的第一个三年｜42章经,20260118,周日,微信-42章经,PA-日周++,260124周,
https://t.zsxq.com/bKdCu,重要_泡沫怎么来的 and 会怎么破灭_20251013,20251013,周一,星球-AI产品经理大本营,PA-日周++,260124周,
https://mp.weixin.qq.com/s/P5zrMk41DqrVIUxetJ8idA,被“硬核数据”困住的管理者，看不见未来,20260115,周四,微信-九章衡言管理咨询,PB-日周,260124周,
https://t.zsxq.com/vu9X4,AI日报志愿者的收获价值和申请流程_20250803,20250803,周日,星球-AI产品经理大本营,PR_引用,260124周,
https://mp.weixin.qq.com/s/JM1JVFtvhLUn3FVMpoYtRg,到底什么是“第一性原理”？有一个特别好懂的例子 | MindCode周报57期,20260118,周日,微信-MindCode,PB-日周,260124周,
https://t.zsxq.com/184HAdlHE,视频回放_成长的底层逻辑（第3课）_看电影，原来可以这么看_20240404,20240404,周四,星球-AI产品经理大本营,PR_引用,260124周,
https://mp.weixin.qq.com/s/MdDnHWUWlsYfu2WsEbRuTg,AI硬件交流纪要（2026.1）,20260121,周三,微信-科技暴论,PB-日周,260124周,
https://mp.weixin.qq.com/s/e1da4Zm3SYjUFIMZJtbeog,只剩5年？诺奖得主Hassabis放出AGI时间表：还差一两个技术突破,20260118,周日,微信-新智元,PB-日周,260124周,
https://mp.weixin.qq.com/s/JPz6g4giSQxvDkZ66SdE2w,AI Agent：新体验替代旧体验的未来何时到来？,20260122,周四,微信-产品犬舍,PB-日周,260124周,
https://mp.weixin.qq.com/s/Z4x0EHmyhDQ5ZT8lg_hGsg,华为的干部轮岗：不能为了轮岗而轮岗。任正非：我们不是为了让干部成长而做干部流动，而是你成长了，才给你流动轮岗机会。,20260114,周三,微信-华仁道话,PB-日周,260124周,
https://mp.weixin.qq.com/s/zxTSw4wvQZHUjYgqRHCADw,喝点VC｜a16z 2026预测：创业公司的机会在“有主见”的交互界面,20260120,周二,微信-Z Potentials,PB-周,260124周,
https://mp.weixin.qq.com/s/2MujxIHzsaaYBEbbE-55YA,AI 时代的 Super App 之战打响丨周亚辉投资笔记 AI 时代系列之二,20260120,周二,微信-晚点LatePost,PB-周,260124周,
https://mp.weixin.qq.com/s/i4jxcaNUmN38IlxleL2T6Q,OpenAI CFO 摊牌：算力即营收，而 90% 的企业正被卷死在“能力鸿沟”里,20260120,周二,微信-AI科技大本营,PB-周,260124周,
https://mp.weixin.qq.com/s/Pg05doYWNaTjPQnR6E0n_Q,最好的 AI 应用时代要来了，为什么现在是软件行业最大的范式转变！,20260121,周三,微信-深思圈,PB-日周,260124周,
https://mp.weixin.qq.com/s/e2Zg2NzU8aRFyKzBVqFaXg,AI时代的真正冲击：不是失业，而是工资制度本身的衰亡 |【经纬低调分享】,20260121,周三,微信-经纬创投,PB-日周,260124周,
https://mp.weixin.qq.com/s/dj-7lsrP1GOKvXJTXteO4w,产品经理视角：AI Coding 有个毛用,20260121,周三,微信-产品犬舍,PB-日周,260124周,
https://t.zsxq.com/q5BuB,近期具身智能相关7篇文章汇总_20260120,20260120,周二,星球-AI产品经理大本营,PB-周,260124周,
https://mp.weixin.qq.com/s/zHBpwVXXxUwaho76h2sswA,火爆全网的《卢浮宫小猫》AI视频万字创作心得分享，这可能是他们最毫无保留的一次。,20260116,周五,微信-数字生命卡兹克,PB-日周,260124周,
https://weibo.com/1757693565/PgTMY5swa,（微博置顶）,20260118,\,App-微博,PB-日周,260124周,需要登录或无法访问
https://mp.weixin.qq.com/s/lc7UAnY9VxKmWP-HCCAsZQ,再募 150 亿美元，拿走全美 18%的风投资金，3 万字长文聊聊 a16z 是怎么运转的？,20260115,周四,微信-Founder Park,PB-日周,260124周,
https://www.xiaohongshu.com/discovery/item/6965c007000000000b013367?source=webshare&xhsshare=pc_web&xsec_token=ABJv75Vu81ajwMw1RY_a1gABduc24unybFvmL1VSkNsMM=&xsec_source=pc_share,（AI莫奈风宣传片「喜鹊看房记：宁波寻屋之旅」（2分钟））,20260118,\,APP-小红书,PB-日周,260124周,需要登录或无法访问
https://m.okjike.com/originalPosts/696b2264c5a1d4e64959c3ef,超有意思！这哥们手搓了一个Vibecoding键盘支持语音输入，用LED灯显示当前ClaudeCode的状态通过按键批准和拒绝ClaudeCode的命令，还有自,20260117,周六,APP-即刻,PB-日周,260124周,
https://www.xiaohongshu.com/discovery/item/6968e9b4000000002103f070?source=webshare&xhsshare=pc_web&xsec_token=ABND2N4zmJYV39N-6Mn4Rh2CzIkLp5GcsCf0soWHgVkzQ=&xsec_source=pc_share,（AI文艺短片「青春梦」（4分44秒））,20260120,\,APP-小红书,PB-日周,260124周,需要登录或无法访问
https://mp.weixin.qq.com/s/anXtmUxlrAEBlPPhL-QhnQ,飞书合作的第一款AI硬件来了，居然是个AI录音豆。,20260119,周一,微信-数字生命卡兹克,PB-日周,260124周,
https://mp.weixin.qq.com/s/cBGzEaunthaAUJZJFaR1cw,飞书 x 安克，首款硬件【AI录音豆】，全方位、详细测评,20260119,周一,微信-赛博禅心,PB-日周,260124周,
https://www.xiaohongshu.com/discovery/item/696cea04000000002202da0c?source=webshare&xhsshare=pc_web&xsec_token=ABh8T-n0Z26ClkjveG8vidbccsMCA0HkvJE1Cod684jUU=&xsec_source=pc_share,（AI MV「当你孤单，你会想起谁」（3分1秒））,20260122,\,APP-小红书,PB-日周,260124周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/6969f701000000001a01cdb2?source=webshare&xhsshare=pc_web&xsec_token=ABm2TdQvi0DxVd3BFTiAOSCMILyQU-v3-efY9U5FnUIU4=&xsec_source=pc_share,（AI国风短片「游园惊梦」（48秒））,,,APP-小红书,PB-周,260124周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/6960ca930000000022032b83?source=webshare&xhsshare=pc_web&xsec_token=ABvbTHQ6gPE9DBI-uuKIucNQaWLdWcR7e8UFdcv-LW0jE=&xsec_source=pc_share,（AI微电影「破春」（8分42秒））,20260119,\,APP-小红书,PB-日周,260124周,需要登录或无法访问
https://mp.weixin.qq.com/s/VXg1Yez-4vrk1g5f6drp9w,不做人形、不跳舞：他家的具身智能凭什么在100+城市卖出400万杯咖啡？,20260111,周日,微信-机器之心,PB-日周,260124周,
https://mp.weixin.qq.com/s/BqdmL-O-ffzdhXpS-nkS2A,火爆全网的Skills，终于有了最简单的打开方式。,20260120,周二,微信-数字生命卡兹克,PA-周++,260124周,
https://www.coze.cn,扣子 - AI办公助手一站式平台 - 扣子提供AI写作|PPT|表格|设计|播客|生图,,,,PA-周++,260124周,未提取来源信息
