链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
https://mp.weixin.qq.com/s/Y3O7z8nzL-7M_1NzehTT4g,黄仁勋在剑桥演讲：创业33年，我终于明白——真正改变命运的，从来不是智商,20251122,周六,微信-BLUES,PA-日周++,251129周,
https://mp.weixin.qq.com/s/WwZsAoozHNYj0B0WmM41iQ,“（LLM产品）评估”背后，再深一层和两层的关键能力，到底是什么,20250107,周二,微信-hanniman,PB-普,251129周,
https://www.bilibili.com/video/BV1ToCXBTEP5,【中英】剑桥震撼演讲：黄仁勋谈AI与未来。（附文稿和AI梗概视频）,20251117,周一,APP-哔哩哔哩,PB-普,251129周,
https://mp.weixin.qq.com/s/Z_eZT8VZzFneSlwlI4VH6A,"AI正在制造新""恩格斯停顿""，这代人的工资可能50年不涨？| MindCode周报",20251123,周日,微信-MindCode,PA-日周++,251129周,
https://mp.weixin.qq.com/s/CBoiQgLDftn4Sg47z6eOdg,把世界拆成最小单元，然后重新拼装 | 42章经 AI Newsletter,20251123,周日,微信-42章经,PA-日周++,251129周,
https://mp.weixin.qq.com/s/cUeRGS6JDIwDrnjiQuoa-Q,投资人Shaun深度对话：马斯克为什么总能打败对手？ |【经纬低调分享】,20251125,周二,微信-经纬创投,PA-日周++,251129周,
https://mp.weixin.qq.com/s/tg6UCKfSU4ds2bxXUd050Q,互联网革命和 AI 革命，恐怕没有一毛钱的相似之处,20251124,周一,微信-产品犬舍,PA-日周++,251129周,
https://mp.weixin.qq.com/s/FJG58ODQDn7lsuQfOj-35Q,重磅！Ilya现身，最新2万字采访来了：藏了一手，但其他全部都分享出来了「超级 AI 将吞噬文明级能源」,20251126,周三,微信-AI寒武纪,PB-普,251129周,
https://mp.weixin.qq.com/s/wbihVruDCcEt7CaHXXzGfg,Ilya 离开 OpenAI 后的首期播客，久违地被人类智慧安慰到了 | 42章经,20251126,周三,微信-42章经,PB-普,251129周,
https://mp.weixin.qq.com/s/6_2da5d9t32mlWaupOOhxA,看完张和老师6小时付费内容后，我的2000字干货总结记录,20251126,周三,微信-hanniman,PB-普,251129周,
